Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,62,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"tableLayoutPanel1.Location = new Point(12, 12);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,62,12,P:System.Windows.Forms.Control.Location,,,,,"tableLayoutPanel1.Location = new Point(12, 12);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,61,12,T:System.Windows.Forms.DockStyle,,,,,tableLayoutPanel1.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,61,12,T:System.Windows.Forms.DockStyle,,,,,tableLayoutPanel1.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,61,12,F:System.Windows.Forms.DockStyle.Fill,,,,,tableLayoutPanel1.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,61,12,T:System.Windows.Forms.TableLayoutPanel,,,,,tableLayoutPanel1.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,61,12,T:System.Windows.Forms.DockStyle,,,,,tableLayoutPanel1.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,61,12,P:System.Windows.Forms.Control.Dock,,,,,tableLayoutPanel1.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,60,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"tableLayoutPanel1.Controls.Add(markdownViewer, 0, 1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,60,12,T:System.Windows.Forms.TableLayoutControlCollection,,,,,"tableLayoutPanel1.Controls.Add(markdownViewer, 0, 1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,60,12,P:System.Windows.Forms.TableLayoutPanel.Controls,,,,,"tableLayoutPanel1.Controls.Add(markdownViewer, 0, 1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,60,12,"M:System.Windows.Forms.TableLayoutControlCollection.Add(System.Windows.Forms.Control,System.Int32,System.Int32)",,,,,"tableLayoutPanel1.Controls.Add(markdownViewer, 0, 1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,59,12,T:System.Windows.Forms.Label,,,,,"tableLayoutPanel1.Controls.Add(labelInfo, 0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,59,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"tableLayoutPanel1.Controls.Add(labelInfo, 0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,59,12,T:System.Windows.Forms.TableLayoutControlCollection,,,,,"tableLayoutPanel1.Controls.Add(labelInfo, 0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,59,12,P:System.Windows.Forms.TableLayoutPanel.Controls,,,,,"tableLayoutPanel1.Controls.Add(labelInfo, 0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,59,12,"M:System.Windows.Forms.TableLayoutControlCollection.Add(System.Windows.Forms.Control,System.Int32,System.Int32)",,,,,"tableLayoutPanel1.Controls.Add(labelInfo, 0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,58,12,T:System.Windows.Forms.SizeType,,,,,"tableLayoutPanel1.ColumnStyles.Add(new ColumnStyle(SizeType.Percent, 100F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,58,12,T:System.Windows.Forms.SizeType,,,,,"tableLayoutPanel1.ColumnStyles.Add(new ColumnStyle(SizeType.Percent, 100F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,58,12,F:System.Windows.Forms.SizeType.Percent,,,,,"tableLayoutPanel1.ColumnStyles.Add(new ColumnStyle(SizeType.Percent, 100F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,58,12,T:System.Windows.Forms.ColumnStyle,,,,,"tableLayoutPanel1.ColumnStyles.Add(new ColumnStyle(SizeType.Percent, 100F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,58,12,"M:System.Windows.Forms.ColumnStyle.#ctor(System.Windows.Forms.SizeType,System.Single)",,,,,"tableLayoutPanel1.ColumnStyles.Add(new ColumnStyle(SizeType.Percent, 100F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,58,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"tableLayoutPanel1.ColumnStyles.Add(new ColumnStyle(SizeType.Percent, 100F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,58,12,T:System.Windows.Forms.TableLayoutColumnStyleCollection,,,,,"tableLayoutPanel1.ColumnStyles.Add(new ColumnStyle(SizeType.Percent, 100F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,58,12,P:System.Windows.Forms.TableLayoutPanel.ColumnStyles,,,,,"tableLayoutPanel1.ColumnStyles.Add(new ColumnStyle(SizeType.Percent, 100F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,58,12,M:System.Windows.Forms.TableLayoutColumnStyleCollection.Add(System.Windows.Forms.ColumnStyle),,,,,"tableLayoutPanel1.ColumnStyles.Add(new ColumnStyle(SizeType.Percent, 100F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,57,12,T:System.Windows.Forms.TableLayoutPanel,,,,,tableLayoutPanel1.ColumnCount = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,57,12,P:System.Windows.Forms.TableLayoutPanel.ColumnCount,,,,,tableLayoutPanel1.ColumnCount = 1;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,53,12,T:System.Drawing.ContentAlignment,,,,,labelInfo.TextAlign = ContentAlignment.MiddleCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,53,12,T:System.Drawing.ContentAlignment,,,,,labelInfo.TextAlign = ContentAlignment.MiddleCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,53,12,F:System.Drawing.ContentAlignment.MiddleCenter,,,,,labelInfo.TextAlign = ContentAlignment.MiddleCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,53,12,T:System.Windows.Forms.Label,,,,,labelInfo.TextAlign = ContentAlignment.MiddleCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,53,12,T:System.Drawing.ContentAlignment,,,,,labelInfo.TextAlign = ContentAlignment.MiddleCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,53,12,P:System.Windows.Forms.Label.TextAlign,,,,,labelInfo.TextAlign = ContentAlignment.MiddleCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,52,12,T:System.Windows.Forms.Label,,,,,"labelInfo.Text = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,52,12,P:System.Windows.Forms.Label.Text,,,,,"labelInfo.Text = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,51,12,T:System.Windows.Forms.Label,,,,,labelInfo.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,51,12,P:System.Windows.Forms.Control.TabIndex,,,,,labelInfo.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,50,12,T:System.Windows.Forms.Label,,,,,"labelInfo.Size = new Size(748, 41);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,50,12,P:System.Windows.Forms.Control.Size,,,,,"labelInfo.Size = new Size(748, 41);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,49,12,T:System.Windows.Forms.Label,,,,,"labelInfo.Name = ""labelInfo"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,49,12,P:System.Windows.Forms.Control.Name,,,,,"labelInfo.Name = ""labelInfo"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,48,12,T:System.Windows.Forms.Label,,,,,"labelInfo.Location = new Point(3, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,48,12,P:System.Windows.Forms.Control.Location,,,,,"labelInfo.Location = new Point(3, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,47,12,T:System.Windows.Forms.DockStyle,,,,,labelInfo.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,47,12,T:System.Windows.Forms.DockStyle,,,,,labelInfo.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,47,12,F:System.Windows.Forms.DockStyle.Fill,,,,,labelInfo.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,47,12,T:System.Windows.Forms.Label,,,,,labelInfo.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,47,12,T:System.Windows.Forms.DockStyle,,,,,labelInfo.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,47,12,P:System.Windows.Forms.Control.Dock,,,,,labelInfo.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,43,12,P:System.Windows.Forms.Control.TabIndex,,,,,markdownViewer.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,42,12,P:System.Windows.Forms.Control.Size,,,,,"markdownViewer.Size = new Size(748, 667);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,41,12,P:System.Windows.Forms.Control.Name,,,,,"markdownViewer.Name = ""markdownViewer"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,40,12,P:System.Windows.Forms.Control.Location,,,,,"markdownViewer.Location = new Point(3, 44);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,39,12,T:System.Windows.Forms.DockStyle,,,,,markdownViewer.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,39,12,T:System.Windows.Forms.DockStyle,,,,,markdownViewer.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,39,12,F:System.Windows.Forms.DockStyle.Fill,,,,,markdownViewer.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,39,12,T:System.Windows.Forms.DockStyle,,,,,markdownViewer.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,39,12,P:System.Windows.Forms.Control.Dock,,,,,markdownViewer.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,38,12,T:System.Windows.Forms.BorderStyle,,,,,markdownViewer.BorderStyle = BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,38,12,T:System.Windows.Forms.BorderStyle,,,,,markdownViewer.BorderStyle = BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,38,12,F:System.Windows.Forms.BorderStyle.FixedSingle,,,,,markdownViewer.BorderStyle = BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,38,12,T:System.Windows.Forms.BorderStyle,,,,,markdownViewer.BorderStyle = BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,38,12,P:System.Windows.Forms.UserControl.BorderStyle,,,,,markdownViewer.BorderStyle = BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,34,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,33,12,T:System.Windows.Forms.TableLayoutPanel,,,,,tableLayoutPanel1.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,33,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,tableLayoutPanel1.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,32,12,T:System.Windows.Forms.TableLayoutPanel,,,,,tableLayoutPanel1 = new TableLayoutPanel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,32,12,M:System.Windows.Forms.TableLayoutPanel.#ctor,,,,,tableLayoutPanel1 = new TableLayoutPanel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,32,12,T:System.Windows.Forms.TableLayoutPanel,,,,,tableLayoutPanel1 = new TableLayoutPanel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,31,12,T:System.Windows.Forms.Label,,,,,labelInfo = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,31,12,M:System.Windows.Forms.Label.#ctor,,,,,labelInfo = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,31,12,T:System.Windows.Forms.Label,,,,,labelInfo = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.Designer.cs,19,12,M:System.Windows.Forms.Form.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,35,8,T:System.Windows.Forms.Label,,,,,labelInfo.Text = SystemInfoHelper.GetSystemInfo();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,35,8,P:System.Windows.Forms.Label.Text,,,,,labelInfo.Text = SystemInfoHelper.GetSystemInfo();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,29,12,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show($""Failed to load markdown: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,29,12,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show($""Failed to load markdown: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,29,12,F:System.Windows.Forms.MessageBoxIcon.Error,,,,,"MessageBox.Show($""Failed to load markdown: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,29,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show($""Failed to load markdown: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,29,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show($""Failed to load markdown: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,29,12,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show($""Failed to load markdown: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,29,12,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show($""Failed to load markdown: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,29,12,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show($""Failed to load markdown: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,29,12,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show($""Failed to load markdown: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,21,8,M:System.Windows.Forms.Form.OnShown(System.EventArgs),,,,,base.OnShown(e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,11,4,M:System.Windows.Forms.Form.#ctor,,,,,public Form1()      {          InitializeComponent();      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,11,4,M:System.Windows.Forms.Form.#ctor,,,,,public Form1()      {          InitializeComponent();      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Demo\Demo.csproj,File,Demo\Form1.cs,6,29,T:System.Windows.Forms.Form,,,,,Form
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,UnitTests\UnitTests.csproj,File,UnitTests\UnitTests.csproj,,,,,,,,Current target framework: net8.0-windows;net48 Recommended target framework: net8.0-windows;net48;net10.0--windows;net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,UnitTests\UnitTests.csproj,File,UnitTests\MarkdownViewerSessionTests.cs,102,8,T:System.Uri,,,,,var uri = new Uri(linkedFile).AbsoluteUri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,UnitTests\UnitTests.csproj,File,UnitTests\MarkdownViewerSessionTests.cs,102,8,M:System.Uri.#ctor(System.String),,,,,var uri = new Uri(linkedFile).AbsoluteUri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,UnitTests\UnitTests.csproj,File,UnitTests\MarkdownViewerSessionTests.cs,102,8,P:System.Uri.AbsoluteUri,,,,,var uri = new Uri(linkedFile).AbsoluteUri;
